data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges,is_inline
COUSR02,USRIDINO,FIELD,X(8),ALPHANUMERIC,2,8,User ID output value,COUSR2AO,X(8),8,0,NO,DISPLAY,,,,,COUSR2AO,170,NO,,NO,,,,NO
COUSR02,FILLER-34,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR2AO,X(3),3,0,NO,DISPLAY,,,,,COUSR2AO,178,NO,,NO,,,,NO
COUSR02,FNAMEC,FIELD,X,ALPHANUMERIC,2,1,Color attribute for first name field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,181,NO,,NO,,,,NO
COUSR02,FNAMEP,FIELD,X,ALPHANUMERIC,2,1,Protected attribute for first name field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,182,NO,,NO,,,,NO
COUSR02,FNAMEH,FIELD,X,ALPHANUMERIC,2,1,Hidden attribute for first name field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,183,NO,,NO,,,,NO
COUSR02,FNAMEV,FIELD,X,ALPHANUMERIC,2,1,Video attribute for first name field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,184,NO,,NO,,,,NO
COUSR02,FNAMEO,FIELD,X(20),ALPHANUMERIC,2,20,First name output value,COUSR2AO,X(20),20,0,NO,DISPLAY,,,,,COUSR2AO,185,NO,,NO,,,,NO
COUSR02,FILLER-35,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR2AO,X(3),3,0,NO,DISPLAY,,,,,COUSR2AO,205,NO,,NO,,,,NO
COUSR02,LNAMEC,FIELD,X,ALPHANUMERIC,2,1,Color attribute for last name field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,208,NO,,NO,,,,NO
COUSR02,LNAMEP,FIELD,X,ALPHANUMERIC,2,1,Protected attribute for last name field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,209,NO,,NO,,,,NO
COUSR02,LNAMEH,FIELD,X,ALPHANUMERIC,2,1,Hidden attribute for last name field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,210,NO,,NO,,,,NO
COUSR02,LNAMEV,FIELD,X,ALPHANUMERIC,2,1,Video attribute for last name field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,211,NO,,NO,,,,NO
COUSR02,LNAMEO,FIELD,X(20),ALPHANUMERIC,2,20,Last name output value,COUSR2AO,X(20),20,0,NO,DISPLAY,,,,,COUSR2AO,212,NO,,NO,,,,NO
COUSR02,FILLER-36,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR2AO,X(3),3,0,NO,DISPLAY,,,,,COUSR2AO,232,NO,,NO,,,,NO
COUSR02,PASSWDC,FIELD,X,ALPHANUMERIC,2,1,Color attribute for password field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,235,NO,,NO,,,,NO
COUSR02,PASSWDP,FIELD,X,ALPHANUMERIC,2,1,Protected attribute for password field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,236,NO,,NO,,,,NO
COUSR02,PASSWDH,FIELD,X,ALPHANUMERIC,2,1,Hidden attribute for password field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,237,NO,,NO,,,,NO
COUSR02,PASSWDV,FIELD,X,ALPHANUMERIC,2,1,Video attribute for password field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,238,NO,,NO,,,,NO
COUSR02,PASSWDO,FIELD,X(8),ALPHANUMERIC,2,8,Password output value,COUSR2AO,X(8),8,0,NO,DISPLAY,,,,,COUSR2AO,239,NO,,NO,,,,NO
COUSR02,FILLER-37,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR2AO,X(3),3,0,NO,DISPLAY,,,,,COUSR2AO,247,NO,,NO,,,,NO
COUSR02,USRTYPEC,FIELD,X,ALPHANUMERIC,2,1,Color attribute for user type field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,250,NO,,NO,,,,NO
COUSR02,USRTYPEP,FIELD,X,ALPHANUMERIC,2,1,Protected attribute for user type field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,251,NO,,NO,,,,NO
COUSR02,USRTYPEH,FIELD,X,ALPHANUMERIC,2,1,Hidden attribute for user type field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,252,NO,,NO,,,,NO
COUSR02,USRTYPEV,FIELD,X,ALPHANUMERIC,2,1,Video attribute for user type field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,253,NO,,NO,,,,NO
COUSR02,USRTYPEO,FIELD,X(1),ALPHANUMERIC,2,1,User type output value,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,254,NO,,NO,,,,NO
COUSR02,FILLER-38,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR2AO,X(3),3,0,NO,DISPLAY,,,,,COUSR2AO,255,NO,,NO,,,,NO
COUSR02,ERRMSGC,FIELD,X,ALPHANUMERIC,2,1,Color attribute for error message field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,258,NO,,NO,,,,NO
COUSR02,ERRMSGP,FIELD,X,ALPHANUMERIC,2,1,Protected attribute for error message field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,259,NO,,NO,,,,NO
COUSR02,ERRMSGH,FIELD,X,ALPHANUMERIC,2,1,Hidden attribute for error message field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,260,NO,,NO,,,,NO
COUSR02,ERRMSGV,FIELD,X,ALPHANUMERIC,2,1,Video attribute for error message field,COUSR2AO,X,1,0,NO,DISPLAY,,,,,COUSR2AO,261,NO,,NO,,,,NO
COUSR02,ERRMSGO,FIELD,X(78),ALPHANUMERIC,2,78,Error message output value,COUSR2AO,X(78),78,0,NO,DISPLAY,,,,,COUSR2AO,262,NO,,NO,,,,NO
COSGN00,COSGN0AI,RECORD,N/A,GROUP,1,308,Input map record for sign-on screen display,COSGN0AI,N/A,0,0,NO,DISPLAY,,,,,COSGN0AI,1,NO,,NO,,,,NO
COSGN00,FILLER-1,FIELD,X(12),ALPHANUMERIC,2,12,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,X(12),12,0,NO,DISPLAY,,,,,COSGN0AI,1,NO,,NO,,,,NO
COSGN00,TRNNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Transaction name field length (USAGE COMP),COSGN0AI,'+/-9999,5,0,YES,COMP,,,,,COSGN0AI,13,NO,,NO,,,,NO
COSGN00,TRNNAMEF,FIELD,X,ALPHANUMERIC,2,1,Transaction name field attribute byte (REDEFINES TRNNAMEF),COSGN0AI,X,1,0,NO,DISPLAY,,,,,COSGN0AI,15,NO,,NO,,,,NO
COSGN00,FILLER-2,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,N/A,0,0,NO,DISPLAY,,,,TRNNAMEF,COSGN0AI,15,NO,,NO,,,,NO
COSGN00,TRNNAMEA,FIELD,X,ALPHANUMERIC,3,1,Transaction name field attribute (REDEFINES TRNNAMEF),FILLER-2,X,1,0,NO,DISPLAY,,,,,COSGN0AI,15,NO,,NO,,,,NO
COSGN00,FILLER-3,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,X(4),4,0,NO,DISPLAY,,,,,COSGN0AI,16,NO,,NO,,,,NO
COSGN00,TRNNAMEI,FIELD,X(4),ALPHANUMERIC,2,4,Transaction name input field (4 characters),COSGN0AI,X(4),4,0,NO,DISPLAY,,,,,COSGN0AI,20,NO,,NO,,,,NO
COSGN00,TITLE01L,FIELD,S9(4) COMP,BINARY,2,2,Title 01 field length (USAGE COMP),COSGN0AI,'+/-9999,5,0,YES,COMP,,,,,COSGN0AI,24,NO,,NO,,,,NO
COSGN00,TITLE01F,FIELD,X,ALPHANUMERIC,2,1,Title 01 field attribute byte (REDEFINES TITLE01F),COSGN0AI,X,1,0,NO,DISPLAY,,,,,COSGN0AI,26,NO,,NO,,,,NO
COSGN00,FILLER-4,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,N/A,0,0,NO,DISPLAY,,,,TITLE01F,COSGN0AI,26,NO,,NO,,,,NO
COSGN00,TITLE01A,FIELD,X,ALPHANUMERIC,3,1,Title 01 field attribute (REDEFINES TITLE01F),FILLER-4,X,1,0,NO,DISPLAY,,,,,COSGN0AI,26,NO,,NO,,,,NO
COSGN00,FILLER-5,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,X(4),4,0,NO,DISPLAY,,,,,COSGN0AI,27,NO,,NO,,,,NO
COSGN00,TITLE01I,FIELD,X(40),ALPHANUMERIC,2,40,Title 01 input field (40 characters),COSGN0AI,X(40),40,0,NO,DISPLAY,,,,,COSGN0AI,31,NO,,NO,,,,NO
COSGN00,CURDATEL,FIELD,S9(4) COMP,BINARY,2,2,Current date field length (USAGE COMP),COSGN0AI,'+/-9999,5,0,YES,COMP,,,,,COSGN0AI,71,NO,,NO,,,,NO
COSGN00,CURDATEF,FIELD,X,ALPHANUMERIC,2,1,Current date field attribute byte (REDEFINES CURDATEF),COSGN0AI,X,1,0,NO,DISPLAY,,,,,COSGN0AI,73,NO,,NO,,,,NO
COSGN00,FILLER-6,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,N/A,0,0,NO,DISPLAY,,,,CURDATEF,COSGN0AI,73,NO,,NO,,,,NO
COSGN00,CURDATEA,FIELD,X,ALPHANUMERIC,3,1,Current date field attribute (REDEFINES CURDATEF),FILLER-6,X,1,0,NO,DISPLAY,,,,,COSGN0AI,73,NO,,NO,,,,NO
COSGN00,FILLER-7,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,X(4),4,0,NO,DISPLAY,,,,,COSGN0AI,74,NO,,NO,,,,NO
COSGN00,CURDATEI,FIELD,X(8),ALPHANUMERIC,2,8,Current date input field (8 characters),COSGN0AI,X(8),8,0,NO,DISPLAY,,,,,COSGN0AI,78,NO,,NO,,,,NO
COSGN00,PGMNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Program name field length (USAGE COMP),COSGN0AI,'+/-9999,5,0,YES,COMP,,,,,COSGN0AI,86,NO,,NO,,,,NO
COSGN00,PGMNAMEF,FIELD,X,ALPHANUMERIC,2,1,Program name field attribute byte (REDEFINES PGMNAMEF),COSGN0AI,X,1,0,NO,DISPLAY,,,,,COSGN0AI,88,NO,,NO,,,,NO
COSGN00,FILLER-8,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,N/A,0,0,NO,DISPLAY,,,,PGMNAMEF,COSGN0AI,88,NO,,NO,,,,NO
COSGN00,PGMNAMEA,FIELD,X,ALPHANUMERIC,3,1,Program name field attribute (REDEFINES PGMNAMEF),FILLER-8,X,1,0,NO,DISPLAY,,,,,COSGN0AI,88,NO,,NO,,,,NO
COSGN00,FILLER-9,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,X(4),4,0,NO,DISPLAY,,,,,COSGN0AI,89,NO,,NO,,,,NO
COSGN00,PGMNAMEI,FIELD,X(8),ALPHANUMERIC,2,8,Program name input field (8 characters),COSGN0AI,X(8),8,0,NO,DISPLAY,,,,,COSGN0AI,93,NO,,NO,,,,NO
COSGN00,TITLE02L,FIELD,S9(4) COMP,BINARY,2,2,Title 02 field length (USAGE COMP),COSGN0AI,'+/-9999,5,0,YES,COMP,,,,,COSGN0AI,101,NO,,NO,,,,NO
COSGN00,TITLE02F,FIELD,X,ALPHANUMERIC,2,1,Title 02 field attribute byte (REDEFINES TITLE02F),COSGN0AI,X,1,0,NO,DISPLAY,,,,,COSGN0AI,103,NO,,NO,,,,NO
COSGN00,FILLER-10,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,N/A,0,0,NO,DISPLAY,,,,TITLE02F,COSGN0AI,103,NO,,NO,,,,NO
COSGN00,TITLE02A,FIELD,X,ALPHANUMERIC,3,1,Title 02 field attribute (REDEFINES TITLE02F),FILLER-10,X,1,0,NO,DISPLAY,,,,,COSGN0AI,103,NO,,NO,,,,NO
COSGN00,FILLER-11,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,X(4),4,0,NO,DISPLAY,,,,,COSGN0AI,104,NO,,NO,,,,NO
COSGN00,TITLE02I,FIELD,X(40),ALPHANUMERIC,2,40,Title 02 input field (40 characters),COSGN0AI,X(40),40,0,NO,DISPLAY,,,,,COSGN0AI,108,NO,,NO,,,,NO
COSGN00,CURTIMEL,FIELD,S9(4) COMP,BINARY,2,2,Current time field length (USAGE COMP),COSGN0AI,'+/-9999,5,0,YES,COMP,,,,,COSGN0AI,148,NO,,NO,,,,NO
COSGN00,CURTIMEF,FIELD,X,ALPHANUMERIC,2,1,Current time field attribute byte (REDEFINES CURTIMEF),COSGN0AI,X,1,0,NO,DISPLAY,,,,,COSGN0AI,150,NO,,NO,,,,NO
COSGN00,FILLER-12,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,N/A,0,0,NO,DISPLAY,,,,CURTIMEF,COSGN0AI,150,NO,,NO,,,,NO
COSGN00,CURTIMEA,FIELD,X,ALPHANUMERIC,3,1,Current time field attribute (REDEFINES CURTIMEF),FILLER-12,X,1,0,NO,DISPLAY,,,,,COSGN0AI,150,NO,,NO,,,,NO
COSGN00,FILLER-13,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,X(4),4,0,NO,DISPLAY,,,,,COSGN0AI,151,NO,,NO,,,,NO
COSGN00,CURTIMEI,FIELD,X(9),ALPHANUMERIC,2,9,Current time input field (9 characters),COSGN0AI,X(9),9,0,NO,DISPLAY,,,,,COSGN0AI,155,NO,,NO,,,,NO
COSGN00,APPLIDL,FIELD,S9(4) COMP,BINARY,2,2,Application ID field length (USAGE COMP),COSGN0AI,'+/-9999,5,0,YES,COMP,,,,,COSGN0AI,164,NO,,NO,,,,NO
COSGN00,APPLIDF,FIELD,X,ALPHANUMERIC,2,1,Application ID field attribute byte (REDEFINES APPLIDF),COSGN0AI,X,1,0,NO,DISPLAY,,,,,COSGN0AI,166,NO,,NO,,,,NO
COSGN00,FILLER-14,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,N/A,0,0,NO,DISPLAY,,,,APPLIDF,COSGN0AI,166,NO,,NO,,,,NO
COSGN00,APPLIDA,FIELD,X,ALPHANUMERIC,3,1,Application ID field attribute (REDEFINES APPLIDF),FILLER-14,X,1,0,NO,DISPLAY,,,,,COSGN0AI,166,NO,,NO,,,,NO
COSGN00,FILLER-15,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,X(4),4,0,NO,DISPLAY,,,,,COSGN0AI,167,NO,,NO,,,,NO
COSGN00,APPLIDI,FIELD,X(8),ALPHANUMERIC,2,8,Application ID input field (8 characters),COSGN0AI,X(8),8,0,NO,DISPLAY,,,,,COSGN0AI,171,NO,,NO,,,,NO
COSGN00,SYSIDL,FIELD,S9(4) COMP,BINARY,2,2,System ID field length (USAGE COMP),COSGN0AI,'+/-9999,5,0,YES,COMP,,,,,COSGN0AI,179,NO,,NO,,,,NO
COSGN00,SYSIDF,FIELD,X,ALPHANUMERIC,2,1,System ID field attribute byte (REDEFINES SYSIDF),COSGN0AI,X,1,0,NO,DISPLAY,,,,,COSGN0AI,181,NO,,NO,,,,NO
COSGN00,FILLER-16,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,N/A,0,0,NO,DISPLAY,,,,SYSIDF,COSGN0AI,181,NO,,NO,,,,NO
COSGN00,SYSIDA,FIELD,X,ALPHANUMERIC,3,1,System ID field attribute (REDEFINES SYSIDF),FILLER-16,X,1,0,NO,DISPLAY,,,,,COSGN0AI,181,NO,,NO,,,,NO
COSGN00,FILLER-17,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,X(4),4,0,NO,DISPLAY,,,,,COSGN0AI,182,NO,,NO,,,,NO
COSGN00,SYSIDI,FIELD,X(8),ALPHANUMERIC,2,8,System ID input field (8 characters),COSGN0AI,X(8),8,0,NO,DISPLAY,,,,,COSGN0AI,186,NO,,NO,,,,NO
COSGN00,USERIDL,FIELD,S9(4) COMP,BINARY,2,2,User ID field length (USAGE COMP),COSGN0AI,'+/-9999,5,0,YES,COMP,,,,,COSGN0AI,194,NO,,NO,,,,NO
COSGN00,USERIDF,FIELD,X,ALPHANUMERIC,2,1,User ID field attribute byte (REDEFINES USERIDF),COSGN0AI,X,1,0,NO,DISPLAY,,,,,COSGN0AI,196,NO,,NO,,,,NO
COSGN00,FILLER-18,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,N/A,0,0,NO,DISPLAY,,,,USERIDF,COSGN0AI,196,NO,,NO,,,,NO
COSGN00,USERIDA,FIELD,X,ALPHANUMERIC,3,1,User ID field attribute (REDEFINES USERIDF),FILLER-18,X,1,0,NO,DISPLAY,,,,,COSGN0AI,196,NO,,NO,,,,NO
COSGN00,FILLER-19,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,X(4),4,0,NO,DISPLAY,,,,,COSGN0AI,197,NO,,NO,,,,NO
COSGN00,USERIDI,FIELD,X(8),ALPHANUMERIC,2,8,User ID input field (8 characters),COSGN0AI,X(8),8,0,NO,DISPLAY,,,,,COSGN0AI,201,NO,,NO,,,,NO
COSGN00,PASSWDL,FIELD,S9(4) COMP,BINARY,2,2,Password field length (USAGE COMP),COSGN0AI,'+/-9999,5,0,YES,COMP,,,,,COSGN0AI,209,NO,,NO,,,,NO
COSGN00,PASSWDF,FIELD,X,ALPHANUMERIC,2,1,Password field attribute byte (REDEFINES PASSWDF),COSGN0AI,X,1,0,NO,DISPLAY,,,,,COSGN0AI,211,NO,,NO,,,,NO
COSGN00,FILLER-20,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,N/A,0,0,NO,DISPLAY,,,,PASSWDF,COSGN0AI,211,NO,,NO,,,,NO
COSGN00,PASSWDA,FIELD,X,ALPHANUMERIC,3,1,Password field attribute (REDEFINES PASSWDF),FILLER-20,X,1,0,NO,DISPLAY,,,,,COSGN0AI,211,NO,,NO,,,,NO
COSGN00,FILLER-21,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,X(4),4,0,NO,DISPLAY,,,,,COSGN0AI,212,NO,,NO,,,,NO
COSGN00,PASSWDI,FIELD,X(8),ALPHANUMERIC,2,8,Password input field (8 characters),COSGN0AI,X(8),8,0,NO,DISPLAY,,,,,COSGN0AI,216,NO,,NO,,,,NO
COSGN00,ERRMSGL,FIELD,S9(4) COMP,BINARY,2,2,Error message field length (USAGE COMP),COSGN0AI,'+/-9999,5,0,YES,COMP,,,,,COSGN0AI,224,NO,,NO,,,,NO
COSGN00,ERRMSGF,FIELD,X,ALPHANUMERIC,2,1,Error message field attribute byte (REDEFINES ERRMSGF),COSGN0AI,X,1,0,NO,DISPLAY,,,,,COSGN0AI,226,NO,,NO,,,,NO
COSGN00,FILLER-22,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,N/A,0,0,NO,DISPLAY,,,,ERRMSGF,COSGN0AI,226,NO,,NO,,,,NO
COSGN00,ERRMSGA,FIELD,X,ALPHANUMERIC,3,1,Error message field attribute (REDEFINES ERRMSGF),FILLER-22,X,1,0,NO,DISPLAY,,,,,COSGN0AI,226,NO,,NO,,,,NO
COSGN00,FILLER-23,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AI,X(4),4,0,NO,DISPLAY,,,,,COSGN0AI,227,NO,,NO,,,,NO
COSGN00,ERRMSGI,FIELD,X(78),ALPHANUMERIC,2,78,Error message input field (78 characters),COSGN0AI,X(78),78,0,NO,DISPLAY,,,,,COSGN0AI,231,NO,,NO,,,,NO
COSGN00,COSGN0AO,RECORD,N/A,GROUP,1,308,Output map record for sign-on screen display (REDEFINES COSGN0AI),COSGN0AO,N/A,0,0,NO,DISPLAY,,,,COSGN0AI,COSGN0AO,1,NO,,NO,,,,NO
COSGN00,FILLER-24,FIELD,X(12),ALPHANUMERIC,2,12,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AO,X(12),12,0,NO,DISPLAY,,,,,COSGN0AO,1,NO,,NO,,,,NO
COSGN00,FILLER-25,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AO,X(3),3,0,NO,DISPLAY,,,,,COSGN0AO,13,NO,,NO,,,,NO
COSGN00,TRNNAMEC,FIELD,X,ALPHANUMERIC,2,1,Transaction name field color attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,16,NO,,NO,,,,NO
COSGN00,TRNNAMEP,FIELD,X,ALPHANUMERIC,2,1,Transaction name field protection attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,17,NO,,NO,,,,NO
COSGN00,TRNNAMEH,FIELD,X,ALPHANUMERIC,2,1,Transaction name field highlighting attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,18,NO,,NO,,,,NO
COSGN00,TRNNAMEV,FIELD,X,ALPHANUMERIC,2,1,Transaction name field validation attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,19,NO,,NO,,,,NO
COSGN00,TRNNAMEO,FIELD,X(4),ALPHANUMERIC,2,4,Transaction name output field (4 characters),COSGN0AO,X(4),4,0,NO,DISPLAY,,,,,COSGN0AO,20,NO,,NO,,,,NO
COSGN00,FILLER-26,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AO,X(3),3,0,NO,DISPLAY,,,,,COSGN0AO,24,NO,,NO,,,,NO
COSGN00,TITLE01C,FIELD,X,ALPHANUMERIC,2,1,Title 01 field color attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,27,NO,,NO,,,,NO
COSGN00,TITLE01P,FIELD,X,ALPHANUMERIC,2,1,Title 01 field protection attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,28,NO,,NO,,,,NO
COSGN00,TITLE01H,FIELD,X,ALPHANUMERIC,2,1,Title 01 field highlighting attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,29,NO,,NO,,,,NO
COSGN00,TITLE01V,FIELD,X,ALPHANUMERIC,2,1,Title 01 field validation attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,30,NO,,NO,,,,NO
COSGN00,TITLE01O,FIELD,X(40),ALPHANUMERIC,2,40,Title 01 output field (40 characters),COSGN0AO,X(40),40,0,NO,DISPLAY,,,,,COSGN0AO,31,NO,,NO,,,,NO
COSGN00,FILLER-27,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AO,X(3),3,0,NO,DISPLAY,,,,,COSGN0AO,71,NO,,NO,,,,NO
COSGN00,CURDATEC,FIELD,X,ALPHANUMERIC,2,1,Current date field color attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,74,NO,,NO,,,,NO
COSGN00,CURDATEP,FIELD,X,ALPHANUMERIC,2,1,Current date field protection attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,75,NO,,NO,,,,NO
COSGN00,CURDATEH,FIELD,X,ALPHANUMERIC,2,1,Current date field highlighting attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,76,NO,,NO,,,,NO
COSGN00,CURDATEV,FIELD,X,ALPHANUMERIC,2,1,Current date field validation attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,77,NO,,NO,,,,NO
COSGN00,CURDATEO,FIELD,X(8),ALPHANUMERIC,2,8,Current date output field (8 characters),COSGN0AO,X(8),8,0,NO,DISPLAY,,,,,COSGN0AO,78,NO,,NO,,,,NO
COSGN00,FILLER-28,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AO,X(3),3,0,NO,DISPLAY,,,,,COSGN0AO,86,NO,,NO,,,,NO
COSGN00,PGMNAMEC,FIELD,X,ALPHANUMERIC,2,1,Program name field color attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,89,NO,,NO,,,,NO
COSGN00,PGMNAMEP,FIELD,X,ALPHANUMERIC,2,1,Program name field protection attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,90,NO,,NO,,,,NO
COSGN00,PGMNAMEH,FIELD,X,ALPHANUMERIC,2,1,Program name field highlighting attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,91,NO,,NO,,,,NO
COSGN00,PGMNAMEV,FIELD,X,ALPHANUMERIC,2,1,Program name field validation attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,92,NO,,NO,,,,NO
COSGN00,PGMNAMEO,FIELD,X(8),ALPHANUMERIC,2,8,Program name output field (8 characters),COSGN0AO,X(8),8,0,NO,DISPLAY,,,,,COSGN0AO,93,NO,,NO,,,,NO
COSGN00,FILLER-29,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COSGN0AO,X(3),3,0,NO,DISPLAY,,,,,COSGN0AO,101,NO,,NO,,,,NO
COSGN00,TITLE02C,FIELD,X,ALPHANUMERIC,2,1,Title 02 field color attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,104,NO,,NO,,,,NO
COSGN00,TITLE02P,FIELD,X,ALPHANUMERIC,2,1,Title 02 field protection attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,105,NO,,NO,,,,NO
COSGN00,TITLE02H,FIELD,X,ALPHANUMERIC,2,1,Title 02 field highlighting attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,106,NO,,NO,,,,NO
COSGN00,TITLE02V,FIELD,X,ALPHANUMERIC,2,1,Title 02 field validation attribute,COSGN0AO,X,1,0,NO,DISPLAY,,,,,COSGN0AO,107,NO,,NO,,,,NO
