data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges,is_inline
CBACT01C,OUT-ACCT-CASH-CREDIT-LIMIT,FIELD,S9(10)V99,DECIMAL,5,12,Account cash credit limit amount with 2 decimal places (USAGE COMP),OUT-ACCT-REC,'+/-9999999999.99,14,2,YES,DISPLAY,,,,,OUT-ACCT-REC,37,NO,,NO,,,,YES
CBACT01C,OUT-ACCT-OPEN-DATE,FIELD,X(10),ALPHANUMERIC,5,10,Account open date in formatted string (10 characters),OUT-ACCT-REC,X(10),10,0,NO,DISPLAY,,,,,OUT-ACCT-REC,49,NO,,NO,,,,YES
CBACT01C,OUT-ACCT-EXPIRAION-DATE,FIELD,X(10),ALPHANUMERIC,5,10,Account expiration date in formatted string (10 characters),OUT-ACCT-REC,X(10),10,0,NO,DISPLAY,,,,,OUT-ACCT-REC,59,NO,,NO,,,,YES
CBACT01C,OUT-ACCT-REISSUE-DATE,FIELD,X(10),ALPHANUMERIC,5,10,Account reissue date in formatted string (10 characters),OUT-ACCT-REC,X(10),10,0,NO,DISPLAY,,,,,OUT-ACCT-REC,69,NO,,NO,,,,YES
CBACT01C,OUT-ACCT-CURR-CYC-CREDIT,FIELD,S9(10)V99,DECIMAL,5,12,Account current cycle credit amount with 2 decimal places (USAGE COMP),OUT-ACCT-REC,'+/-9999999999.99,14,2,YES,DISPLAY,,,,,OUT-ACCT-REC,79,NO,,NO,,,,YES
CBACT01C,OUT-ACCT-CURR-CYC-DEBIT,FIELD,S9(10)V99 COMP-3,PACKED,5,7,Account current cycle debit amount with 2 decimal places (USAGE COMP-3),OUT-ACCT-REC,'+/-9999999999.99,14,2,YES,COMP-3,,,,,OUT-ACCT-REC,91,NO,,NO,,,,YES
CBACT01C,OUT-ACCT-GROUP-ID,FIELD,X(10),ALPHANUMERIC,5,10,Account group identifier (10 characters),OUT-ACCT-REC,X(10),10,0,NO,DISPLAY,,,,,OUT-ACCT-REC,98,NO,,NO,,,,YES
CBACT01C,ARR-ARRAY-REC,RECORD,N/A,GROUP,1,110,Array record group containing account identifier and repeating balance array,ARR-ARRAY-REC,N/A,0,0,NO,DISPLAY,,,,,ARR-ARRAY-REC,1,NO,,NO,,,,YES
CBACT01C,ARR-ACCT-ID,FIELD,9(11),NUMERIC,5,11,Account identifier numeric key (11 digits),ARR-ARRAY-REC,99999999999,11,0,NO,DISPLAY,,,,,ARR-ARRAY-REC,1,NO,,NO,,,,YES
CBACT01C,ARR-ACCT-BAL,GROUP,N/A,GROUP,5,19,Repeating group of account balance entries (OCCURS 5),ARR-ARRAY-REC,N/A,0,0,NO,DISPLAY,5,5,,,ARR-ARRAY-REC,12,NO,,NO,,,,YES
CBACT01C,ARR-ACCT-CURR-BAL,FIELD,S9(10)V99,DECIMAL,10,12,Array account current balance amount with 2 decimal places (USAGE COMP),ARR-ACCT-BAL,'+/-9999999999.99,14,2,YES,DISPLAY,,,,,ARR-ARRAY-REC,12,NO,,NO,,,,YES
CBACT01C,ARR-ACCT-CURR-CYC-DEBIT,FIELD,S9(10)V99 COMP-3,PACKED,10,7,Array account current cycle debit amount with 2 decimal places (USAGE COMP-3),ARR-ACCT-BAL,'+/-9999999999.99,14,2,YES,COMP-3,,,,,ARR-ARRAY-REC,24,NO,,NO,,,,YES
CBACT01C,ARR-FILLER,FIELD,X(04),ALPHANUMERIC,5,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",ARR-ARRAY-REC,X(4),4,0,NO,DISPLAY,,,,,ARR-ARRAY-REC,107,NO,,NO,,,,YES
CBACT01C,VBR-REC,FIELD,X(80),ALPHANUMERIC,1,80,Variable block record containing 80-character data block,VBR-REC,X(80),80,0,NO,DISPLAY,,,,,VBR-REC,1,NO,,NO,,,,YES
CBACT01C,ACCTFILE-STATUS,RECORD,N/A,GROUP,1,2,File I/O status code group for account file operations,ACCTFILE-STATUS,N/A,0,0,NO,DISPLAY,,,,,ACCTFILE-STATUS,1,NO,,NO,,,,YES
CBACT01C,ACCTFILE-STAT1,FIELD,X,ALPHANUMERIC,5,1,File status code first character for account file,ACCTFILE-STATUS,X,1,0,NO,DISPLAY,,,,,ACCTFILE-STATUS,1,NO,,NO,,,,YES
CBACT01C,ACCTFILE-STAT2,FIELD,X,ALPHANUMERIC,5,1,File status code second character for account file,ACCTFILE-STATUS,X,1,0,NO,DISPLAY,,,,,ACCTFILE-STATUS,2,NO,,NO,,,,YES
CBACT01C,OUTFILE-STATUS,RECORD,N/A,GROUP,1,2,File I/O status code group for output file operations,OUTFILE-STATUS,N/A,0,0,NO,DISPLAY,,,,,OUTFILE-STATUS,1,NO,,NO,,,,YES
CBACT01C,OUTFILE-STAT1,FIELD,X,ALPHANUMERIC,5,1,File status code first character for output file,OUTFILE-STATUS,X,1,0,NO,DISPLAY,,,,,OUTFILE-STATUS,1,NO,,NO,,,,YES
CBACT01C,OUTFILE-STAT2,FIELD,X,ALPHANUMERIC,5,1,File status code second character for output file,OUTFILE-STATUS,X,1,0,NO,DISPLAY,,,,,OUTFILE-STATUS,2,NO,,NO,,,,YES
CBACT01C,ARRYFILE-STATUS,RECORD,N/A,GROUP,1,2,File I/O status code group for array file operations,ARRYFILE-STATUS,N/A,0,0,NO,DISPLAY,,,,,ARRYFILE-STATUS,1,NO,,NO,,,,YES
CBACT01C,ARRYFILE-STAT1,FIELD,X,ALPHANUMERIC,5,1,File status code first character for array file,ARRYFILE-STATUS,X,1,0,NO,DISPLAY,,,,,ARRYFILE-STATUS,1,NO,,NO,,,,YES
CBACT01C,ARRYFILE-STAT2,FIELD,X,ALPHANUMERIC,5,1,File status code second character for array file,ARRYFILE-STATUS,X,1,0,NO,DISPLAY,,,,,ARRYFILE-STATUS,2,NO,,NO,,,,YES
CBACT01C,VBRCFILE-STATUS,RECORD,N/A,GROUP,1,2,File I/O status code group for variable block record file operations,VBRCFILE-STATUS,N/A,0,0,NO,DISPLAY,,,,,VBRCFILE-STATUS,1,NO,,NO,,,,YES
CBACT01C,VBRCFILE-STAT1,FIELD,X,ALPHANUMERIC,5,1,File status code first character for variable block record file,VBRCFILE-STATUS,X,1,0,NO,DISPLAY,,,,,VBRCFILE-STATUS,1,NO,,NO,,,,YES
CBACT01C,VBRCFILE-STAT2,FIELD,X,ALPHANUMERIC,5,1,File status code second character for variable block record file,VBRCFILE-STATUS,X,1,0,NO,DISPLAY,,,,,VBRCFILE-STATUS,2,NO,,NO,,,,YES
CBACT01C,IO-STATUS,RECORD,N/A,GROUP,1,2,General I/O status code group for file operations,IO-STATUS,N/A,0,0,NO,DISPLAY,,,,,IO-STATUS,1,NO,,NO,,,,YES
CBACT01C,IO-STAT1,FIELD,X,ALPHANUMERIC,5,1,I/O status code first character,IO-STATUS,X,1,0,NO,DISPLAY,,,,,IO-STATUS,1,NO,,NO,,,,YES
CBACT01C,IO-STAT2,FIELD,X,ALPHANUMERIC,5,1,I/O status code second character,IO-STATUS,X,1,0,NO,DISPLAY,,,,,IO-STATUS,2,NO,,NO,,,,YES
CBACT01C,TWO-BYTES-BINARY,FIELD,9(4) BINARY,BINARY,1,2,Two-byte binary numeric value (4 digits),TWO-BYTES-BINARY,9999,4,0,NO,BINARY,,,,,TWO-BYTES-BINARY,1,NO,,NO,,,,YES
CBACT01C,TWO-BYTES-ALPHA,RECORD,N/A,GROUP,1,2,Two-byte alphanumeric representation redefining binary value (REDEFINES TWO-BYTES-BINARY),TWO-BYTES-ALPHA,N/A,0,0,NO,DISPLAY,,,,TWO-BYTES-BINARY,TWO-BYTES-ALPHA,1,NO,,NO,,,,YES
CBACT01C,TWO-BYTES-LEFT,FIELD,X,ALPHANUMERIC,5,1,Left byte of two-byte alphanumeric field (1 character),TWO-BYTES-ALPHA,X,1,0,NO,DISPLAY,,,,,TWO-BYTES-ALPHA,1,NO,,NO,,,,YES
CBACT01C,TWO-BYTES-RIGHT,FIELD,X,ALPHANUMERIC,5,1,Right byte of two-byte alphanumeric field (1 character),TWO-BYTES-ALPHA,X,1,0,NO,DISPLAY,,,,,TWO-BYTES-ALPHA,2,NO,,NO,,,,YES
CBACT01C,IO-STATUS-04,RECORD,N/A,GROUP,1,4,I/O status code 04 group containing status components,IO-STATUS-04,N/A,0,0,NO,DISPLAY,,,,,IO-STATUS-04,1,NO,,NO,,,,YES
CBACT01C,IO-STATUS-0401,FIELD,9,NUMERIC,5,1,I/O status code 0401 first component (VALUE 0),IO-STATUS-04,9,1,0,NO,DISPLAY,,,,,IO-STATUS-04,1,NO,,NO,0,,,YES
CBACT01C,IO-STATUS-0403,FIELD,999,NUMERIC,5,3,I/O status code 0403 second component (VALUE 0),IO-STATUS-04,999,3,0,NO,DISPLAY,,,,,IO-STATUS-04,2,NO,,NO,0,,,YES
CBACT01C,APPL-RESULT,FIELD,S9(9) COMP,BINARY,1,4,Application result code indicating operation outcome (USAGE COMP),APPL-RESULT,'+/-999999999,10,0,YES,COMP,,,,,APPL-RESULT,1,NO,,NO,,,,YES
CBACT01C,APPL-AOK,CONDITION,N/A,DISPLAY,88,0,Condition: application operation completed successfully (VALUE 0),APPL-RESULT,N/A,0,0,NO,DISPLAY,,,,,APPL-RESULT,1,NO,,NO,,0,,YES
CBACT01C,APPL-EOF,CONDITION,N/A,DISPLAY,88,0,Condition: end of file reached during read operation (VALUE 16),APPL-RESULT,N/A,0,0,NO,DISPLAY,,,,,APPL-RESULT,1,NO,,NO,,16,,YES
CBACT01C,END-OF-FILE,FIELD,X(01),ALPHANUMERIC,1,1,End of file indicator flag (1 character) (VALUE 'N'),END-OF-FILE,X,1,0,NO,DISPLAY,,,,,END-OF-FILE,1,NO,,NO,'N',,,YES
CBACT01C,ABCODE,FIELD,S9(9) BINARY,BINARY,1,4,Abnormal termination code for error tracking (USAGE BINARY),ABCODE,'+/-999999999,10,0,YES,BINARY,,,,,ABCODE,1,NO,,NO,,,,YES
CBACT01C,TIMING,FIELD,S9(9) BINARY,BINARY,1,4,Timing measurement value in binary format (USAGE BINARY),TIMING,'+/-999999999,10,0,YES,BINARY,,,,,TIMING,1,NO,,NO,,,,YES
CBACT01C,WS-RECD-LEN,FIELD,9(04),NUMERIC,1,4,Work storage record length value (4 digits),WS-RECD-LEN,9999,4,0,NO,DISPLAY,,,,,WS-RECD-LEN,1,NO,,NO,,,,YES
CBACT01C,VBRC-REC1,RECORD,N/A,GROUP,1,12,Variable block record 1 containing account identifier and active status,VBRC-REC1,N/A,0,0,NO,DISPLAY,,,,,VBRC-REC1,1,NO,,NO,,,,YES
CBACT01C,VB1-ACCT-ID,FIELD,9(11),NUMERIC,5,11,Variable block record 1 account identifier numeric key (11 digits),VBRC-REC1,99999999999,11,0,NO,DISPLAY,,,,,VBRC-REC1,1,NO,,NO,,,,YES
CBACT01C,VB1-ACCT-ACTIVE-STATUS,FIELD,X(01),ALPHANUMERIC,5,1,Variable block record 1 account active status indicator (1 character),VBRC-REC1,X,1,0,NO,DISPLAY,,,,,VBRC-REC1,12,NO,,NO,,,,YES
CBACT01C,VBRC-REC2,RECORD,N/A,GROUP,1,39,Variable block record 2 containing account financial information,VBRC-REC2,N/A,0,0,NO,DISPLAY,,,,,VBRC-REC2,1,NO,,NO,,,,YES
CBACT01C,VB2-ACCT-ID,FIELD,9(11),NUMERIC,5,11,Variable block record 2 account identifier numeric key (11 digits),VBRC-REC2,99999999999,11,0,NO,DISPLAY,,,,,VBRC-REC2,1,NO,,NO,,,,YES
CBACT01C,VB2-ACCT-CURR-BAL,FIELD,S9(10)V99,DECIMAL,5,12,Variable block record 2 account current balance amount with 2 decimal places (USAGE COMP),VBRC-REC2,'+/-9999999999.99,14,2,YES,DISPLAY,,,,,VBRC-REC2,12,NO,,NO,,,,YES
CBACT01C,VB2-ACCT-CREDIT-LIMIT,FIELD,S9(10)V99,DECIMAL,5,12,Variable block record 2 account credit limit amount with 2 decimal places (USAGE COMP),VBRC-REC2,'+/-9999999999.99,14,2,YES,DISPLAY,,,,,VBRC-REC2,24,NO,,NO,,,,YES
CBACT01C,VB2-ACCT-REISSUE-YYYY,FIELD,X(04),ALPHANUMERIC,5,4,Variable block record 2 account reissue year (4 characters),VBRC-REC2,X(4),4,0,NO,DISPLAY,,,,,VBRC-REC2,36,NO,,NO,,,,YES
CBACT01C,WS-ACCT-REISSUE-DATE,RECORD,N/A,GROUP,1,10,Work storage account reissue date group containing year month day components,WS-ACCT-REISSUE-DATE,N/A,0,0,NO,DISPLAY,,,,,WS-ACCT-REISSUE-DATE,1,NO,,NO,,,,YES
CBACT01C,WS-ACCT-REISSUE-YYYY,FIELD,X(04),ALPHANUMERIC,5,4,Work storage account reissue year component (4 characters),WS-ACCT-REISSUE-DATE,X(4),4,0,NO,DISPLAY,,,,,WS-ACCT-REISSUE-DATE,1,NO,,NO,,,,YES
CBACT01C,WS-FILLER-1,FIELD,X(01),ALPHANUMERIC,5,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",WS-ACCT-REISSUE-DATE,X,1,0,NO,DISPLAY,,,,,WS-ACCT-REISSUE-DATE,5,NO,,NO,,,,YES
CBACT01C,WS-ACCT-REISSUE-MM,FIELD,X(02),ALPHANUMERIC,5,2,Work storage account reissue month component (2 characters),WS-ACCT-REISSUE-DATE,X(2),2,0,NO,DISPLAY,,,,,WS-ACCT-REISSUE-DATE,6,NO,,NO,,,,YES
CBACT01C,WS-FILLER-2,FIELD,X(01),ALPHANUMERIC,5,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",WS-ACCT-REISSUE-DATE,X,1,0,NO,DISPLAY,,,,,WS-ACCT-REISSUE-DATE,8,NO,,NO,,,,YES
CBACT01C,WS-ACCT-REISSUE-DD,FIELD,X(02),ALPHANUMERIC,5,2,Work storage account reissue day component (2 characters),WS-ACCT-REISSUE-DATE,X(2),2,0,NO,DISPLAY,,,,,WS-ACCT-REISSUE-DATE,9,NO,,NO,,,,YES
CBACT01C,WS-REISSUE-DATE,FIELD,X(10),ALPHANUMERIC,1,10,Work storage reissue date in formatted string (REDEFINES WS-ACCT-REISSUE-DATE),WS-REISSUE-DATE,X(10),10,0,NO,DISPLAY,,,,WS-ACCT-REISSUE-DATE,WS-REISSUE-DATE,1,NO,,NO,,,,YES
COTRN02C,WS-VARIABLES,RECORD,N/A,GROUP,1,230,Working storage variables group for program COTRN02C,WS-VARIABLES,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,1,NO,,NO,,,,YES
COTRN02C,WS-PGMNAME,FIELD,X(08),ALPHANUMERIC,5,8,Program name identifier (VALUE 'COTRN02C') (PIC X(08)),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,1,NO,,NO,'COTRN02C',,,YES
COTRN02C,WS-TRANID,FIELD,X(04),ALPHANUMERIC,5,4,Transaction identifier code (VALUE 'CT02') (PIC X(04)),WS-VARIABLES,X(4),4,0,NO,DISPLAY,,,,,WS-VARIABLES,9,NO,,NO,'CT02',,,YES
COTRN02C,WS-MESSAGE,FIELD,X(80),ALPHANUMERIC,5,80,General message text field for error or status messages (PIC X(80)) (VALUE SPACES),WS-VARIABLES,X(80),80,0,NO,DISPLAY,,,,,WS-VARIABLES,13,NO,,NO,SPACES,,,YES
COTRN02C,WS-TRANSACT-FILE,FIELD,X(08),ALPHANUMERIC,5,8,File name for transaction file (VALUE 'TRANSACT') (PIC X(08)),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,93,NO,,NO,'TRANSACT',,,YES
COTRN02C,WS-ACCTDAT-FILE,FIELD,X(08),ALPHANUMERIC,5,8,File name for account data file (VALUE 'ACCTDAT ') (PIC X(08)),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,101,NO,,NO,'ACCTDAT ',,,YES
COTRN02C,WS-CCXREF-FILE,FIELD,X(08),ALPHANUMERIC,5,8,File name for credit card cross-reference file (VALUE 'CCXREF  ') (PIC X(08)),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,109,NO,,NO,'CCXREF  ',,,YES
COTRN02C,WS-CXACAIX-FILE,FIELD,X(08),ALPHANUMERIC,5,8,File name for CXACAIX index file (VALUE 'CXACAIX ') (PIC X(08)),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,117,NO,,NO,'CXACAIX ',,,YES
COTRN02C,WS-ERR-FLG,FIELD,X(01),ALPHANUMERIC,5,1,Error flag indicator (PIC X(01)) (VALUE 'N'),WS-VARIABLES,X,1,0,NO,DISPLAY,,,,,WS-VARIABLES,125,NO,,NO,'N',,,YES
COTRN02C,ERR-FLG-ON,CONDITION,N/A,DISPLAY,88,0,Condition: error flag is set to on (VALUE 'Y'),WS-ERR-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,125,NO,,NO,,'Y',,YES
COTRN02C,ERR-FLG-OFF,CONDITION,N/A,DISPLAY,88,0,Condition: error flag is set to off (VALUE 'N'),WS-ERR-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,125,NO,,NO,,'N',,YES
COTRN02C,WS-RESP-CD,FIELD,S9(09) COMP,BINARY,5,4,CICS response code for file operations (PIC S9(09) COMP) (VALUE ZEROS),WS-VARIABLES,'+/-999999999,10,0,YES,COMP,,,,,WS-VARIABLES,126,NO,,NO,ZEROS,,,YES
COTRN02C,WS-REAS-CD,FIELD,S9(09) COMP,BINARY,5,4,CICS reason code for file operations (PIC S9(09) COMP) (VALUE ZEROS),WS-VARIABLES,'+/-999999999,10,0,YES,COMP,,,,,WS-VARIABLES,130,NO,,NO,ZEROS,,,YES
COTRN02C,WS-USR-MODIFIED,FIELD,X(01),ALPHANUMERIC,5,1,User modification indicator flag (PIC X(01)) (VALUE 'N'),WS-VARIABLES,X,1,0,NO,DISPLAY,,,,,WS-VARIABLES,134,NO,,NO,'N',,,YES
COTRN02C,USR-MODIFIED-YES,CONDITION,N/A,DISPLAY,88,0,Condition: user has modified the record (VALUE 'Y'),WS-USR-MODIFIED,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,134,NO,,NO,,'Y',,YES
COTRN02C,USR-MODIFIED-NO,CONDITION,N/A,DISPLAY,88,0,Condition: user has not modified the record (VALUE 'N'),WS-USR-MODIFIED,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,134,NO,,NO,,'N',,YES
COTRN02C,WS-TRAN-AMT,FIELD,'+99999999.99,DECIMAL,5,12,Transaction amount in display format with sign and decimal places (PIC +99999999.99),WS-VARIABLES,'+99999999.99,12,2,YES,DISPLAY,,,,,WS-VARIABLES,135,NO,,NO,,,,YES
COTRN02C,WS-TRAN-DATE,FIELD,X(08),ALPHANUMERIC,5,8,Transaction date in MM/DD/YY format (PIC X(08)) (VALUE '00/00/00'),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,147,NO,,NO,'00/00/00',,,YES
COTRN02C,WS-ACCT-ID-N,FIELD,9(11),NUMERIC,5,11,Account identifier as numeric value (PIC 9(11)) (VALUE 0),WS-VARIABLES,99999999999,11,0,NO,DISPLAY,,,,,WS-VARIABLES,155,NO,,NO,0,,,YES
COTRN02C,WS-CARD-NUM-N,FIELD,9(16),NUMERIC,5,16,Credit card number as numeric value (PIC 9(16)) (VALUE 0),WS-VARIABLES,9999999999999999,16,0,NO,DISPLAY,,,,,WS-VARIABLES,166,NO,,NO,0,,,YES
COTRN02C,WS-TRAN-ID-N,FIELD,9(16),NUMERIC,5,16,Transaction identifier as numeric value (PIC 9(16)) (VALUE ZEROS),WS-VARIABLES,9999999999999999,16,0,NO,DISPLAY,,,,,WS-VARIABLES,182,NO,,NO,ZEROS,,,YES
COTRN02C,WS-TRAN-AMT-N,FIELD,S9(9)V99,DECIMAL,5,11,Transaction amount as signed numeric with two decimal places (PIC S9(9)V99) (VALUE ZERO),WS-VARIABLES,'+/-999999999.99,13,2,YES,DISPLAY,,,,,WS-VARIABLES,198,NO,,NO,ZERO,,,YES
COTRN02C,WS-TRAN-AMT-E,FIELD,'+99999999.99,DECIMAL,5,12,Transaction amount in edited display format with sign and decimal places (PIC +99999999.99) (VALUE ZEROS),WS-VARIABLES,'+99999999.99,12,2,YES,DISPLAY,,,,,WS-VARIABLES,209,NO,,NO,ZEROS,,,YES
COTRN02C,WS-DATE-FORMAT,FIELD,X(10),ALPHANUMERIC,5,10,Date format specification string (VALUE 'YYYY-MM-DD') (PIC X(10)),WS-VARIABLES,X(10),10,0,NO,DISPLAY,,,,,WS-VARIABLES,221,NO,,NO,'YYYY-MM-DD',,,YES
COTRN02C,CSUTLDTC-PARM,RECORD,N/A,GROUP,1,158,Parameter group for CSUTLDTC date utility service,CSUTLDTC-PARM,N/A,0,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,1,NO,,NO,,,,YES
COTRN02C,CSUTLDTC-DATE,FIELD,X(10),ALPHANUMERIC,5,10,Input date value for date conversion utility (PIC X(10)),CSUTLDTC-PARM,X(10),10,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,1,NO,,NO,,,,YES
COTRN02C,CSUTLDTC-DATE-FORMAT,FIELD,X(10),ALPHANUMERIC,5,10,Date format specification for conversion (PIC X(10)),CSUTLDTC-PARM,X(10),10,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,11,NO,,NO,,,,YES
COTRN02C,CSUTLDTC-RESULT,GROUP,N/A,GROUP,5,80,Result group containing status and message from date utility,CSUTLDTC-PARM,N/A,0,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,21,NO,,NO,,,,YES
COTRN02C,CSUTLDTC-RESULT-SEV-CD,FIELD,X(04),ALPHANUMERIC,10,4,Severity code from date utility result (PIC X(04)),CSUTLDTC-RESULT,X(4),4,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,21,NO,,NO,,,,YES
COTRN02C,FILLER-1,FIELD,X(11),ALPHANUMERIC,10,11,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CSUTLDTC-RESULT,X(11),11,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,25,NO,,NO,,,,YES
COTRN02C,CSUTLDTC-RESULT-MSG-NUM,FIELD,X(04),ALPHANUMERIC,10,4,Message number from date utility result (PIC X(04)),CSUTLDTC-RESULT,X(4),4,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,36,NO,,NO,,,,YES
COTRN02C,CSUTLDTC-RESULT-MSG,FIELD,X(61),ALPHANUMERIC,10,61,Message text from date utility result (PIC X(61)),CSUTLDTC-RESULT,X(61),61,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,40,NO,,NO,,,,YES
COTRN02C,CDEMO-CT02-INFO,GROUP,N/A,GROUP,5,58,Information group for CT02 transaction query and pagination,CSUTLDTC-PARM,N/A,0,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,101,NO,,NO,,,,YES
COTRN02C,CDEMO-CT02-TRNID-FIRST,FIELD,X(16),ALPHANUMERIC,10,16,First transaction identifier in current result set (PIC X(16)),CDEMO-CT02-INFO,X(16),16,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,101,NO,,NO,,,,YES
COTRN02C,CDEMO-CT02-TRNID-LAST,FIELD,X(16),ALPHANUMERIC,10,16,Last transaction identifier in current result set (PIC X(16)),CDEMO-CT02-INFO,X(16),16,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,117,NO,,NO,,,,YES
COTRN02C,CDEMO-CT02-PAGE-NUM,FIELD,9(08),NUMERIC,10,8,Current page number for paginated results (PIC 9(08)),CDEMO-CT02-INFO,99999999,8,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,133,NO,,NO,,,,YES
COTRN02C,CDEMO-CT02-NEXT-PAGE-FLG,FIELD,X(01),ALPHANUMERIC,10,1,Next page availability flag (PIC X(01)) (VALUE 'N'),CDEMO-CT02-INFO,X,1,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,141,NO,,NO,'N',,,YES
COTRN02C,NEXT-PAGE-YES,CONDITION,N/A,DISPLAY,88,0,Condition: additional pages of results are available (VALUE 'Y'),CDEMO-CT02-NEXT-PAGE-FLG,N/A,0,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,141,NO,,NO,,'Y',,YES
COTRN02C,NEXT-PAGE-NO,CONDITION,N/A,DISPLAY,88,0,Condition: no additional pages of results are available (VALUE 'N'),CDEMO-CT02-NEXT-PAGE-FLG,N/A,0,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,141,NO,,NO,,'N',,YES
COTRN02C,CDEMO-CT02-TRN-SEL-FLG,FIELD,X(01),ALPHANUMERIC,10,1,Transaction selection flag indicator (PIC X(01)),CDEMO-CT02-INFO,X,1,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,142,NO,,NO,,,,YES
COTRN02C,CDEMO-CT02-TRN-SELECTED,FIELD,X(16),ALPHANUMERIC,10,16,Selected transaction identifier (PIC X(16)),CDEMO-CT02-INFO,X(16),16,0,NO,DISPLAY,,,,,CSUTLDTC-PARM,143,NO,,NO,,,,YES
COTRN02C,DFHCOMMAREA,RECORD,N/A,GROUP,1,32767,CICS communication area for inter-program data passing,DFHCOMMAREA,N/A,0,0,NO,DISPLAY,,,,,DFHCOMMAREA,1,NO,,NO,,,,YES
COTRN02C,LK-COMMAREA,FIELD,X(01),ALPHANUMERIC,5,1,Communication area data buffer (OCCURS 32767) (PIC X(01)),DFHCOMMAREA,X,1,0,NO,DISPLAY,1,32767,,,DFHCOMMAREA,1,NO,,NO,,,,YES
COUSR03C,WS-VARIABLES,RECORD,N/A,GROUP,1,144,Working storage variables group for program COUSR03C,WS-VARIABLES,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,1,NO,,NO,,,,YES
COUSR03C,WS-PGMNAME,FIELD,X(08),ALPHANUMERIC,5,8,Program name identifier (VALUE 'COUSR03C'),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,1,NO,,NO,'COUSR03C',,,YES
COUSR03C,WS-TRANID,FIELD,X(04),ALPHANUMERIC,5,4,Transaction identifier code (VALUE 'CU03'),WS-VARIABLES,X(4),4,0,NO,DISPLAY,,,,,WS-VARIABLES,9,NO,,NO,'CU03',,,YES
COUSR03C,WS-MESSAGE,FIELD,X(80),ALPHANUMERIC,5,80,"Message text buffer for user communication (80 characters, VALUE SPACES)",WS-VARIABLES,X(80),80,0,NO,DISPLAY,,,,,WS-VARIABLES,13,NO,,NO,SPACES,,,YES
COUSR03C,WS-USRSEC-FILE,FIELD,X(08),ALPHANUMERIC,5,8,User security file name reference (VALUE 'USRSEC  '),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,93,NO,,NO,'USRSEC  ',,,YES
COUSR03C,WS-ERR-FLG,FIELD,X(01),ALPHANUMERIC,5,1,Error flag indicator (VALUE 'N'),WS-VARIABLES,X,1,0,NO,DISPLAY,,,,,WS-VARIABLES,101,NO,,NO,'N',,,YES
COUSR03C,ERR-FLG-ON,CONDITION,N/A,DISPLAY,88,0,Condition: error flag is on (VALUE 'Y'),WS-ERR-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,101,NO,,NO,,'Y',,YES
COUSR03C,ERR-FLG-OFF,CONDITION,N/A,DISPLAY,88,0,Condition: error flag is off (VALUE 'N'),WS-ERR-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,101,NO,,NO,,'N',,YES
